k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.20) d^2P/dk^2(z=0.40) d^2P/dk^2(z=0.60) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.00) d^2P/dk^2(z=1.20) d^2P/dk^2(z=1.40) d^2P/dk^2(z=1.60) d^2P/dk^2(z=1.80) d^2P/dk^2(z=2.00) 
0.0086488 -256545069.37784985 -170664478.42063165 -89692967.5905296 -112828016.96772696 -94665848.00532573 -73063431.77608314 -62813783.29910638 -53618657.31188806 -50966751.09090798 -36477713.01844962 -29128925.619559336 
0.0088235 -175685986.03795183 -166754725.03745666 -162741155.77892625 -132909878.92597531 -89361706.37759359 -78499607.50618067 -64778886.14327693 -55105556.34292666 -47241449.61882875 -48363987.465052 -33512242.933742106 
0.0090017 -164907653.30197272 -148201532.11699334 -133702909.63501227 -142111494.18819657 -91182920.27734981 -82735658.3422474 -66563925.73559755 -60928728.22680983 -48148170.76324229 -35951295.3935159 -45641857.323188744 
0.0091836 -260544040.25365785 -199893834.25279516 -152041680.4744776 -61375930.928774655 -93215512.04161465 -66080068.557228565 -65490450.30161749 -45635231.677738056 -40565389.104407154 -47785571.53428367 -24404768.819376826 
0.0093691 -159368191.1130819 -117397549.87016176 -46723133.04515717 -143884125.51591116 -78437980.08500175 -76150490.02319796 -56729081.66340573 -58227156.31278365 -49249258.52742228 -30375440.060146887 -44614303.69976161 
0.0095583 -237993662.80810738 -179072106.47781137 -244697854.9209892 -42809083.594879895 -94980961.31990686 -68416900.88210015 -59195709.46560269 -44311442.69651645 -45012921.035687596 -43016209.63312208 -28019378.96770039 
0.0097514 -152124359.63381377 -152868113.88774863 -33618512.2609658 -178797544.72147086 -77164963.8498689 -75447011.52499807 -63647224.88452843 -60739465.860811345 -44203655.085406184 -36268480.8438279 -33927120.72246797 
0.0099484 -186979393.98801002 -138746726.2585117 -150060653.98618293 -19741534.561012108 -84872487.58754632 -61349491.94521836 -53725514.39442741 -38454021.71543858 -35641026.45909324 -36702941.176842295 -31164078.360543486 
0.010149 -185370275.80917424 -136818779.37848553 -138235342.71369064 -154108307.81552497 -71690664.2840228 -71562191.06792441 -55759291.58429777 -52078599.82344645 -46847434.49392743 -35989516.57242009 -33346230.92229241 
0.010354 -193232664.36290818 -189568791.5054552 -91470843.5731263 -93550530.77310634 -118048750.57428327 -73562740.05011535 -69408735.45485693 -59900417.86679565 -49033731.20699791 -45808311.15133256 -33944901.10829009 
0.010564 -157023176.45247862 -116029289.7092594 -143979657.60441476 -53896893.548805915 -27238873.27901941 -53198244.25335652 -39249165.537362844 -27328306.609195706 -27267398.053826448 -20085598.02692246 -28406497.60545296 
0.010777 -156904129.02816287 -132520928.5841875 -72880600.60560635 -126340535.68337424 -85832750.17224452 -70794878.62168655 -59257211.252562806 -61946126.84311871 -48152244.48529977 -43961004.02971886 -28275926.68825309 
0.010995 -202389439.25862524 -123695548.15110555 -134831875.04793662 -84367154.8739725 -99879811.19444051 -60241604.94882045 -54350879.72694185 -33731274.6273755 -32675997.34601778 -29415003.024375197 -33279146.487853106 
0.011217 -120361316.07533635 -147977325.02358964 -111021120.1393474 -94378753.36623454 -41391533.277785346 -53006057.96885865 -43456762.36738533 -45373075.34104998 -38194371.592953324 -32563252.59116936 -24159862.2845952 
0.011443 -226743286.50666374 -137409345.66851866 -106832663.561675 -66813529.26512867 -114544080.06476873 -73038804.30218624 -63028292.2693505 -49545364.47534756 -43695234.4835521 -35992837.72553192 -33975653.663651265 
0.011675 -82520795.01274589 -105478711.527045 -85620931.05108114 -98053567.80240156 -34218004.70645851 -43933017.13692728 -34457495.11617535 -32554091.28782516 -24368888.19236388 -24948882.536848247 -19297705.59872761 
0.01191 -185284984.5916613 -147110212.04943675 -118071092.08997446 -85687650.7315956 -55317188.40102469 -65922746.934164226 -58627267.866683185 -48782371.632930696 -47190176.770232834 -35723805.44572032 -33529183.029518165 
0.012151 -158237603.94517988 -117406791.42531018 -95425747.37689397 -65719156.67617123 -112980484.08132523 -56426002.751226254 -43183945.537982754 -36585337.98082837 -27601868.880313694 -30525706.618030053 -25671091.53213624 
0.012397 -147233131.3782413 -98632822.38169281 -75882047.64195573 -95223754.72152413 -14373162.024614668 -48696407.504147395 -43478082.14802366 -37368581.34196536 -34879316.04923706 -26719540.57494523 -21678812.97622215 
0.012647 -119390205.57953523 -126072287.78266333 -113879148.31844051 -44508881.339555845 -108087179.67716599 -52829956.12102911 -46995723.7248152 -40189789.34476783 -32682537.37744121 -27451762.80841713 -28347384.335380323 
0.012902 -144943336.0660098 -129215530.2539822 -76169854.87758896 -121587439.40797791 -22850562.015748955 -53414053.40455199 -41776603.11784651 -37260633.50571987 -33818625.14897664 -28395659.77768529 -24622942.51743206 
0.013163 -148545819.41681436 -74678150.97981134 -87018686.52039692 -38421385.29573276 -79680036.47571994 -50536582.121653736 -45155805.00510526 -32875774.715965137 -27914765.735264428 -30220311.224256452 -20844153.080878932 
0.013429 -110019174.47203301 -132884310.91076967 -113291792.25745709 -70574844.76719426 -75774767.60785455 -46672338.221396536 -36070426.75728438 -39125633.852489665 -30547867.795207936 -21859915.56749696 -24570799.386637837 
0.0137 -131348226.52570781 -88665311.63903256 -51001795.492528856 -87705026.48335062 -12778662.933935508 -48393298.29383694 -46549435.630121216 -31875123.012049846 -32684964.562395826 -27566840.23025656 -22648005.465736687 
0.013977 -145400471.2388304 -107817719.53616518 -97106730.50069642 -56291052.446151726 -97489686.58832552 -45901452.443828404 -31626707.985314094 -32682491.83267229 -24683399.32013888 -25473356.94005407 -22835111.24017057 
0.014259 -78440921.52437934 -99400975.74552873 -88431079.10289432 -49677181.38311287 -27219029.000626083 -44690354.47962937 -44015349.15018296 -34387369.87032072 -31039351.420858864 -22257663.032463893 -19735140.421270695 
0.014547 -158158312.07724002 -93521941.35472512 -59703273.41583661 -96080699.2992283 -61525521.08789682 -43189491.45251103 -32134840.78766304 -27963773.808406692 -23345728.153630987 -25011860.360637356 -20342145.28076273 
0.014841 -79352878.04605387 -89127399.45086423 -81921285.74787635 -36597958.10216409 -47900095.467420936 -41196298.97887409 -38769444.23325424 -32899507.158012535 -30312072.870696943 -22773385.516664874 -20594180.675161216 
0.015141 -133488545.53696644 -79213519.45655075 -64701548.10963594 -65674905.364179224 -49340339.17396722 -42019947.617675714 -31715550.741896857 -29116174.410519704 -21167010.494487245 -20407811.016946364 -18511742.151288867 
0.015447 -89369921.13122043 -92272505.68721901 -85048842.51594223 -55142508.692866415 -39555523.15299615 -39110574.36105233 -34116742.32822551 -28380659.221858762 -28184674.63750734 -24100960.336673755 -19522057.53006534 
0.015759 -109652706.85411102 -83705350.14333947 -58875132.67133932 -48287142.92130276 -60793234.046937786 -35774707.607006 -32549376.834025055 -24949369.20746695 -19744364.626005482 -16846203.88753987 -17266472.018122453 
0.016077 -98558780.23016447 -75290966.41765483 -57531938.29673432 -67211275.73245259 -30669688.516059995 -38840464.20764016 -31189017.583140843 -29961027.578999 -25902657.922412533 -22679853.74580501 -18889226.566064794 
0.016402 -88272730.44376458 -89619865.64511116 -68076081.8392849 -38885210.243796155 -55130426.015502475 -35167763.04907098 -27586078.603464935 -22089784.425112054 -19769193.073015697 -17690690.655078847 -14612065.165158467 
0.016734 -103186498.21701625 -66197385.80064109 -59979427.20705256 -55995068.748147555 -27470376.944732543 -32690227.33141577 -31731421.046144072 -27117890.720814135 -23710332.187981423 -18526678.3522696 -17857193.771491658 
0.017072 -76227688.9683417 -64939327.275975324 -60130869.23539598 -53029509.12124283 -45120387.22908948 -34290081.37704403 -24910353.23771849 -22529650.96394091 -17405550.47153381 -19084983.055362742 -14354208.290829249 
0.017416 -88091513.019919 -71389186.6077389 -48561869.11163931 -31731478.237769645 -42216261.013751216 -30227848.546512403 -28519221.785484787 -22840850.10740548 -21605114.74585077 -15418929.623787723 -14823592.49736291 
0.017768 -79407184.77316485 -66396847.3157755 -69023126.03251435 -49048923.315846495 -18694201.91211251 -30514806.06360456 -24027752.45572641 -20993743.201251432 -17486935.66903572 -16772620.78312465 -14853555.537907468 
0.018127 -76013933.48397647 -58221832.940391116 -29201585.704398 -36341538.69567479 -55964586.955256715 -28330657.00433958 -25057186.29172636 -20939131.944501825 -18622958.684974745 -14569934.283529192 -14277392.28877807 
0.018493 -70867951.67606811 -73269221.29427037 -57405127.461428344 -54824122.082954645 -11223497.773703488 -26537824.336690497 -21440385.107194595 -20257038.8569205 -16441251.669692345 -16505340.182466194 -11549209.0890901 
0.018867 -60762587.27887956 -37027805.211492136 -51790710.576804586 -18685142.49263787 -48021654.36468182 -27541836.7045642 -24078211.541678313 -18164401.655354418 -16052326.820690244 -12873693.547951577 -12543785.661532916 
0.019248 -89357030.98162895 -67123676.33608316 -33470592.407272477 -49398685.19299657 -23452559.423419606 -22878175.04263992 -19980981.619428158 -18045351.860187635 -15639768.833193677 -13188464.48898346 -12486879.95586453 
0.019637 -33924610.99766978 -39558791.19028895 -49365969.577087075 -27891664.27641712 -28402107.50136934 -24259158.34113694 -19243721.608239625 -16037149.952837411 -14266541.928871354 -13222024.934332434 -10057593.376908157 
0.020034 -84425087.81821539 -60707120.9150843 -28523320.097737137 -30422156.295248177 -22801515.57754216 -22486462.07029153 -18879184.984475598 -17804921.682320636 -14607431.79729006 -11916785.40760334 -11629265.049731066 
0.020438 -41723819.42964183 -32917526.225006834 -50987781.8767231 -36225710.525297605 -35663297.394774035 -20241978.725297358 -17695748.608344954 -13513413.433917087 -12015033.536251357 -11015717.035577567 -9598486.474133147 
0.020851 -46809456.98353551 -52522711.78517007 -27400726.135973204 -24566261.880464155 -7689550.265620498 -19311199.677579217 -17136685.621571794 -14186020.021306321 -12541112.355921388 -11316635.807108222 -8846301.098316023 
0.021272 -61394975.81350834 -29939150.87910986 -22647748.907034572 -24998954.113391444 -32580501.416638274 -18376851.70039218 -14031207.926284373 -13382088.662898665 -10910171.901909305 -9077990.662467174 -8747631.931597082 
0.021702 -35891359.37120341 -43040663.7757534 -46858788.3887762 -19670538.454507418 -15897062.845178647 -15547665.392047051 -14466991.503925323 -11454296.175934725 -10161875.434807722 -8476953.249156281 -8141161.7376154 
0.022141 -40535570.963135876 -31458030.68498784 -7989862.115781372 -31655022.740878038 -17157717.402351994 -18023615.212643247 -13612981.077534825 -11992390.576280383 -10726173.105583902 -9670462.677986234 -7507833.070767463 
0.022588 -44631076.75649375 -30501415.943455473 -43378733.67868027 -17787115.300246056 -27114298.545918282 -12574274.834415782 -12241191.940809818 -10714131.633177362 -8274815.31022144 -7787408.694629724 -6812984.998463673 
0.023044 -28091891.13172116 -25558201.52742693 -13829493.333722947 -17042065.446786463 -4189239.7482402218 -13422287.108005354 -10563469.471992854 -8420311.450088426 -8613230.469574537 -5943045.325727928 -5763899.8117287895 
0.02351 -35786886.563559584 -26192623.090351027 -21709016.293688215 -20345278.98688412 -17118739.118505422 -11885621.392099433 -10666529.814074203 -9213839.216600621 -6729282.552704907 -7289971.3734131735 -6213624.196198744 
0.023985 -21477968.513706397 -28308140.268331498 -19801391.03576919 -7786437.054502712 -16345129.672387805 -11380715.80282555 -8914837.654641151 -8150415.385596054 -8206710.426794238 -6367803.746583741 -5295571.4787372975 
0.024469 -34468013.0800618 -10616155.247929484 -13030579.352012323 -22888403.40064141 -6967055.237808986 -8368301.363029681 -7231015.4691159045 -6099622.27034529 -4367793.14237568 -3868420.1636743136 -3964928.9863055223 
0.024964 -14626789.032200538 -27164267.540198624 -20366294.401127744 -8147374.741375322 -12557693.180450527 -8696861.798273847 -7982086.2846438885 -6526456.259267861 -5530345.797289671 -5630590.862590904 -4405049.49786959 
0.025468 -21541401.154320806 -14591098.194383452 -6959042.969220838 -10070968.784577923 -8353084.189756058 -8238802.824092938 -6090955.443352245 -5671778.349000286 -5523774.776166869 -3856024.9677766045 -3938470.245949465 
0.025982 -19289661.824980002 -9383204.775978379 -17531677.711544085 -7543345.5271668015 -6625975.842769679 -5213805.703805104 -4743529.483401957 -3703710.5887954785 -2463943.6443899604 -3086874.555816278 -2078477.315783655 
0.026507 -3779878.5135660404 -6384896.297492007 226566.18012148287 -6700083.772218781 -5452752.829307325 -4441419.630602854 -4276384.392869277 -3229014.203493482 -3859528.377928945 -2166978.0919290762 -2388770.720299909 
0.027043 -19446742.364776634 -19831240.97245087 -13321235.22616395 -9684768.226759445 -5182674.047805377 -4264590.9390647905 -3588493.0236064303 -3518445.0987512884 -2260459.5476342603 -3366637.1360050854 -2099892.213499544 
0.027589 279709.532065887 5337206.894351577 -2097129.5088512704 -1599369.0671391217 -3927867.8443837063 -3880745.9115128317 -2441771.0995999994 -2365772.417686008 -2361936.4919705866 -668145.8934469933 -1911326.0294084994 
0.028146 -9495573.506618483 -10730514.55124469 -4421894.006397908 -3476072.3162167785 -1217468.5256972103 -543674.6474665821 -1496854.3854554663 -1012890.609926685 -433554.26319399575 -1516643.9694632553 -523130.00741721696 
0.028715 2439504.1076257303 -651357.7400640036 1554119.7019648422 2280907.844880524 -2106410.520946305 -2004530.718028546 -668730.865914775 -436036.8241535925 -1365245.3121171782 -317032.7174368511 -227439.04842140773 
0.029295 -6681903.121864613 5647366.175995212 -6960253.210398395 -5000046.126157486 684859.6686437436 1159281.509149903 -72944.99445985726 -739316.7289560973 433601.17420619435 -305986.3700673367 -551060.3547890004 
0.029887 9780190.892914271 -4484132.108834548 9860623.027809042 5755799.325293321 60459.359720101966 -1114932.854269744 -248509.4865450394 733337.2175098296 -13237.6214116471 412288.31228965794 385731.6699455241 
0.03049 -4692568.890981419 5148657.373458079 -3623141.768164879 -622660.7809063664 2588941.122127799 3214023.2536494695 2224494.419089534 1325750.2725995262 1318710.9031664825 868317.1183424233 564720.4482162809 
0.031106 19461161.2621405 6327449.723809069 10639602.635801403 5981651.654399851 3361442.841178071 2239997.0259941956 2368676.5231921 1671059.1732396237 1706000.3691155612 1482941.9843732603 1700948.1367217496 
0.031735 -1960616.3949557156 6025479.22612967 -2651333.10521377 687710.9514433873 3055235.684375593 2522487.124967375 1738909.5083030309 2288573.5933191325 1477664.4181421408 1309855.4952534398 1312861.6657891118 
0.032376 18574235.242050495 12585418.992234206 14482682.647823354 8378340.713334067 4976128.43667104 4617029.90512734 3929949.181139545 2777703.479463087 2669327.4225036683 2366832.8443938834 1400410.262471437 
0.03303 5659377.175642116 4194751.798325986 5557498.466811477 5572894.833401606 5243197.833587417 3307342.9893258656 2935917.125730894 2749765.536950573 2019460.6419879163 2053493.9465079033 2199023.6594373006 
0.033697 18719771.191880107 14040364.494336851 7132779.653553819 8211090.950207229 6078742.062813949 6396642.1394141 4903910.7213910455 4152108.8937589303 3960966.9278719164 2871029.6182178836 2472985.596962881 
0.034378 8331674.398502242 11726508.939714666 11222611.631511275 6806723.874926729 6022295.910696154 4132414.4508068156 4033890.049116724 3146328.1818846506 2680583.0864733355 3007167.2271681624 2267992.2926455755 
0.035072 25666490.102440596 14757270.804098882 11879526.019471746 10229569.284318712 8224682.036079312 7226313.570005381 5903993.625574148 5369598.279394889 4548981.765010956 3263406.316507417 3434774.2792720767 
0.035781 9659053.365665866 9644390.770535918 8885688.271031076 8560633.107152836 7059105.86617525 5552444.025829537 4864336.04956543 4029945.786571772 3444188.3236690816 3296988.4622856076 2497840.9186553885 
0.036504 20801363.18522109 17958398.54180251 12679977.947953673 7984734.917470407 6780937.436239243 6083678.196369792 4742656.830315666 4069703.5001291954 3349812.8611483537 3017749.8199959975 3054316.0003140247 
0.037241 9695364.35713046 8139738.489047556 8269903.469421632 7867250.18886136 6609541.634505826 4740296.231492038 4562106.847571755 3797969.6329526845 3596191.8137557423 3002814.510038421 1952114.5647934268 
0.037993 20282851.951991867 16272966.192918284 10565362.963684583 9681446.125883246 7284785.948318994 7156072.054115823 5224234.430838338 4696059.374761285 3674117.8018887797 3215340.238705361 3512435.56699151 
0.038761 19304442.466295674 13541394.425951963 15445048.524123738 10139589.895227464 9365085.997743871 6726836.627401069 6518368.5201225765 5201694.033334921 4877638.658061769 4201246.970597372 3404744.8196603335 
0.039544 21983145.547251735 17897164.039688427 11863292.516028674 11862994.70455312 8783877.56378833 8115203.0697508035 6435812.005132535 5503061.286977906 4612438.989577392 3988036.0192552297 3403908.7559075137 
0.040343 18586861.017074168 20069414.185351305 14178338.31923949 10546802.361303514 9509252.768079085 7640313.390938323 6377168.098819039 5852867.9193698075 4688331.260641772 4177219.8700790247 3931605.0765639157 
0.041158 22147805.0338047 10151853.102880798 13103704.201965418 11039199.85592089 8604017.31742354 7262558.869470101 6266065.091041237 4972339.4747527195 4836811.7987051755 4038727.15441412 3342324.329807493 
0.041989 22037407.93567252 23798801.21131797 14807062.252951983 11905591.417564532 10076677.45412209 8360383.769677056 7205740.789109574 6197993.727834473 5183005.015831195 4738258.341852285 3886175.4446853604 
0.042838 17049497.378921248 12444382.170772295 12235164.417573828 10469937.444101885 8654259.270405613 7182484.593732553 5608427.543191964 5189389.409260916 4098099.887432904 3441986.607102218 3736469.9496196904 
0.043703 24381542.59840591 17006461.920152217 14049774.397379901 10917359.767356481 8807038.872075412 7673375.234530174 7028513.159643541 5368423.746385941 5138478.356577512 4515162.6510206945 3171919.413219443 
0.044586 13850833.550189579 16468835.670399075 11938578.723251767 10203952.016363325 8671139.316928007 6877502.340152572 5460427.10415528 5087175.184483243 3974240.7638558587 3495136.594463592 3604272.6664112876 
0.045486 24088896.608926382 14248825.050143208 12514925.650958823 9977612.170000188 8060596.392060703 6931872.41282974 5883485.84397744 5114609.816553874 4691392.640466391 3880921.2685799347 3141438.9244849677 
0.046405 13072319.128750255 13995692.143914873 11281808.277710862 9394949.184874937 7946058.864079833 6513209.752910512 5673906.029267352 4546673.6176191 3830869.021939187 3556881.107715287 3331195.1926211533 
0.047343 18864185.364851277 11966957.316359451 10555125.913433598 8381093.761286311 6771043.364790654 5669738.699403496 4707062.556703502 4295218.869864499 3589727.1606326494 3117836.0872487566 2554328.920554551 
0.048299 12862309.318806725 14299269.589193493 9725748.280744938 8280536.143719721 6871105.564431167 5979126.714664665 5040320.840101075 3854586.210400985 3680666.5749412193 2993115.7624685164 2772364.0258224495 
0.049275 15356146.11635079 9394360.376838112 8815004.203228567 7007204.540413695 5859938.323194093 4621984.977388431 3868480.9977387195 3882457.54275652 2961300.9454879044 2769543.9024901236 2237328.996542541 
0.05027 11217660.842978016 10680406.57682804 8432687.170775244 6849402.528583343 5675386.127319643 4825004.592623935 4308730.353813154 3107144.594910956 2988516.1768151037 2490873.2659784085 2396108.9000649764 
0.051286 10853594.57144097 8626912.880748965 6929311.08232606 5715316.138728906 4591420.2243230045 3928382.9642357226 2998822.6008748775 3137946.414261122 2463902.675967373 2154153.4039755147 1880411.2827524042 
0.052322 11193890.371283853 7778575.554046548 6348183.681363695 5235793.333219349 4441352.717036928 3599129.9289245694 3234150.4600096717 2367012.676106275 2147087.5038255667 2127861.00003073 1669935.1421443203 
0.053379 7370683.242039749 7123706.367622075 5627547.074336917 4607838.495158248 3815469.8531253682 3141632.154486753 2765801.09125838 2463961.609814875 2203045.3755060914 1457915.5344223753 1438765.1272110846 
0.054457 8245849.568615768 6315604.422847753 5328747.307005111 4225195.322684422 3393359.832038098 3014209.9505805694 2286030.533016309 1972559.2766159552 1532567.0144855303 1893983.959968678 1471699.5199672335 
0.055557 6471622.869207242 4854985.377024343 3772774.921035657 3181622.21300252 2708444.1047801115 2158145.4783132426 1949095.7840441114 1725408.0851649756 1608447.5235196033 907463.6636620114 1191832.142385024 
0.05668 5807356.895428099 5514315.4229486 4591784.536956681 3754176.635372649 3057027.3012182075 2530168.5197340474 2204344.3215346653 1709318.2960686914 1540666.3176564565 1561426.9159261342 937037.0299806148 
0.057825 11823379.918714942 8882766.877584781 6960178.333712094 5547274.293330884 4727201.525860208 4043742.426567156 3359668.8136021276 3063982.2323789005 2411498.726789512 2146690.8694867846 2152095.8815288343 
0.058993 4447067.139533555 3879989.9999002963 3418406.2855080375 3002872.248488398 2187791.0929077575 1809357.9354718344 1430644.434570317 1166838.021795679 1222614.7197294023 973886.408555325 806716.9458314657 
0.060184 -880802.8031511672 -768841.9798781275 -869006.5436311739 -895270.0462252535 -491265.4048162553 -448777.81976703164 -221330.66313165196 -273702.71356839035 -279570.5970393716 -238708.7226877547 -296304.1111460406 
0.0614 -1713581.357659467 -2022507.9163377832 -1651535.9783840764 -1286049.8653162632 -1122951.211348542 -960704.2776751121 -937256.8243505929 -602368.1793345802 -662386.7101381631 -523983.15157722536 -421832.3756402264 
0.062641 -938012.2313546132 -220455.66939896956 -92482.46786784845 -92412.44168599164 -227408.15303128978 -170116.41743180974 34160.420626830615 -194843.14740287233 21650.038503778254 -123652.56869529358 35146.449546804586 
0.063906 623822.8881543564 410012.9165436525 265974.69997472595 174230.99194259022 320070.22984827653 290123.48818086134 -26493.91484862541 59214.52199422647 864.7964655630539 121731.41111217564 -118800.34307137445 
0.065197 -1622189.1123530143 -1235063.9824634325 -948336.5932674861 -792586.3748610448 -811487.479889611 -835557.7365154669 -425729.61930919014 -323867.67164862703 -359307.4305944541 -301097.834024786 -145424.50410558033 
0.066514 -2210022.2652678923 -1920590.8182090302 -1680271.948419861 -1364756.5004911479 -1031469.6490400772 -642317.0013915385 -831567.5906624466 -768908.9261070772 -622529.8017869685 -600171.9041196742 -546856.7562877985 
0.067858 -2803422.6520296405 -2215577.4126706566 -1679144.6405030733 -1337856.651445123 -1301355.5528596174 -1269905.7007523754 -884270.2212142855 -732821.8271137255 -676201.9498626445 -484314.8573081533 -449231.0196850176 
0.069229 -2938682.0814839164 -2283727.1461989507 -2020409.4076072106 -1720559.9811413188 -1251320.7657606439 -937257.345447376 -966620.8957086464 -838399.5497280067 -639690.2853020091 -784603.5891735606 -600323.1235057826 
0.070627 -3039924.000449134 -2516872.95772116 -1919586.5627034488 -1593387.2163564384 -1373282.6413786046 -1261042.192202708 -899507.0826489889 -811641.8004419067 -813273.5151061028 -440834.3310431442 -544222.4811459876 
0.072054 -3099097.1029095193 -2470025.8098339546 -1985991.3789530003 -1625935.888550563 -1332121.9524123336 -1129231.6554357326 -1105039.4945670448 -913374.2256268793 -633267.426828417 -822735.0088577931 -580431.1557441705 
0.07351 -3114918.0917182975 -2408083.575102294 -1986638.583462242 -1618538.677981423 -1468629.8774093087 -1200419.7991833298 -873869.84796669 -810031.0053053757 -910940.4478171972 -581966.4981082802 -578424.9610719162 
0.074994 -2315882.211436003 -1893281.9309745189 -1496959.508070173 -1270610.767106369 -947801.3363701602 -794949.4184523466 -813195.4296021045 -651661.7433734501 -379950.9317813581 -449663.3980809484 -423740.7133244717 
0.076509 -2034609.9040481895 -1508346.4986618338 -1261892.5031318413 -991866.956438516 -862001.675661415 -740948.3855765517 -614604.5379121102 -539294.3923781433 -635052.0469597448 -513422.9732259371 -386118.0985588868 
0.078055 -1324994.8212025026 -1102956.624760749 -873240.9411428567 -728211.8043253496 -598410.5607242067 -548356.2198380771 -427972.0178442905 -404291.6271919978 -215639.36100359398 -220018.398170099 -278950.5262301654 
0.079632 -594281.0617329901 -392865.4402515739 -284316.1132768641 -253440.31653452892 -231619.78099100362 -150133.88154457643 -183069.01263868238 -139702.6141759651 -239179.4247342096 -197190.642044975 -127907.34691356104 
0.081241 93424.50186189328 54719.22461495085 71312.6094433156 121834.08502051416 37086.533191210845 15243.75390686774 78680.35417167428 66405.06331427823 88665.42390165305 51590.79082988538 21028.44554150941 
0.082882 869988.926253517 854754.2698566839 647006.6790315151 490564.22150061355 480679.2402151128 371396.220885855 200468.33491763644 155887.38561159122 212056.36221003396 212634.83329261842 218262.3600761666 
0.084556 1684816.643973789 1322776.3664938498 1191445.7656875611 936781.1431152859 723945.0007601754 617262.8346348705 616331.3851431318 528190.500628274 316004.784787683 241240.2120724887 196068.9232906636 
0.086264 2427755.8699409133 1946507.2571915262 1535944.671922802 1268162.146287745 1159935.0194158584 933426.9093456953 712954.6683687022 625309.4241438739 606540.228405058 584577.7645543304 494777.11887290864 
0.088007 2931671.136828519 2532399.1996763395 1991377.88986874 1724580.824762631 1233392.622935385 1107365.1497677579 1003549.5857747232 774077.7949018049 683998.7958642049 536655.4575064016 484057.62935312 
0.089785 3553113.108436012 2721962.762607663 2346347.41503624 1801118.3921210924 1651297.5901841377 1310702.9195182421 1017231.3577464605 1008141.79586278 842887.1011070525 778748.102897235 649012.6735604345 
0.091598 4154471.2498376826 3476295.214709515 2740935.6577227693 2309376.9445827943 1856715.6536652858 1598292.702175483 1446904.248148033 1126559.512523125 994931.7200653953 762528.9444186742 743775.4997920155 
0.093449 4462745.15615401 3555749.5241505927 2916069.809009723 2394354.758553224 1956902.4334797505 1635205.6647395692 1325989.7632157768 1148638.1706924383 983240.4955411549 1001371.9842580453 811007.7361485432 
0.095337 4710744.018251304 3848397.5767287714 3107582.486279331 2513874.760267795 2135543.009554214 1761313.2421372316 1515435.5809750273 1340409.3245972549 1165270.5810621541 924181.4721299912 828114.271020524 
0.097263 4991554.730722949 3953362.8191577485 3237724.9599293033 2688936.7342481203 2192336.258658201 1861242.225424164 1602245.803435283 1338260.7463873604 1121602.482473405 1031812.4177957266 937856.9809461936 
0.099227 4824938.456195658 3968909.223026273 3187465.937918938 2571912.853689056 2158517.114121241 1830434.6681140298 1494051.4754798599 1334085.397241382 1197545.0556635847 977180.2487947344 851517.9154119205 
0.10123 5179138.771291697 4079791.1868349407 3312485.842106293 2794027.4047102425 2310971.2225463544 1883262.406624711 1650442.1100810051 1387252.247175328 1184902.2685390995 1076273.2996366478 939766.7455915393 
0.10328 4102772.2944547283 3379965.4423987367 2760645.8435175936 2168873.6772774183 1808614.8373452316 1542245.3789570748 1317682.683921719 1101135.4394592657 960275.9783103297 859828.4517053063 745768.7949383848 
0.10536 4488590.320958385 3575008.931942048 2860845.871397286 2438091.7900624084 1972322.6503485444 1696803.8956831146 1385202.5886125278 1246916.9153811983 1053881.0792410513 907685.4833324389 817855.2859440492 
0.10749 3545051.492850117 2838774.983112679 2315108.550339671 1800919.189956309 1600098.5975845451 1302602.0822793604 1170497.5743950156 928479.7091132397 867129.7094636234 742014.9552561273 632454.9082990392 
0.10966 3208736.695406522 2562752.7799126217 2109985.0948357033 1794839.4484863498 1373517.7795744305 1201234.5470266237 966427.9301749523 900790.2822612529 711269.8352132802 658430.655607523 594323.0319194649 
0.11188 2454286.8795907097 2009603.6333130521 1561424.7630987254 1252564.5287883678 1121833.1412836898 892837.9095966575 794335.230795169 660460.244564014 618891.8223393516 500892.96302028076 441822.1622370551 
0.11414 1817659.9060122063 1407515.7725831643 1224648.6331772797 994527.6618299938 798535.6537464715 663883.7798175201 577051.4880373009 485447.6075825929 405685.2749050457 377310.88656740676 327245.75687644037 
0.11644 1487258.0341659545 1227885.8589748605 906853.3579161497 789867.6413375279 625499.6115941771 575429.4611487207 458453.78769326437 415230.2481341857 363832.4035329895 299300.78464629647 271908.022654651 
0.1188 523710.19301262236 419867.9075020121 377376.9058819542 274887.9277679751 263494.58031745674 214005.79437422875 194780.83472529743 132505.92301174343 110644.10565372361 117640.52568793365 97937.63903916779 
0.1212 203083.6872269895 153232.8157553967 153705.3527409176 110309.16914971083 94673.71616528902 33011.49184683573 42446.29486656595 60080.60319655669 41973.12760274432 36539.747722654894 34109.56094721849 
0.12365 -600699.668781804 -422390.8642324878 -378472.95535050466 -272859.378613116 -237279.29978218078 -157079.9124802853 -165189.08882842856 -144848.04036335932 -110050.59870488547 -113926.42993402701 -104371.01765345382 
0.12614 -795339.3370955362 -655125.241575861 -497663.9321002065 -419787.08744195686 -361119.49901798106 -315316.1153487595 -265168.85237087245 -224983.9266951325 -195932.7631909946 -164108.63781793366 -142714.0304713857 
